,Age,Attrition,Department,DistanceFromHome,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,WorkMeanTime,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance
3430,26,Yes,Research & Development,21,1,3431,Female,1,Manufacturing Director,Single,135250,17,8,1,7.0,4,2,2,2,0 days 07:40:33.291666666,2,3,2.0,1.0,3.0
3431,52,Yes,Research & Development,5,1,3432,Female,4,Human Resources,Married,14200,13,8,1,33.0,2,32,6,9,0 days 05:59:11.995762711,4,3,1.0,4.0,3.0
3432,44,No,Research & Development,16,1,3433,Female,1,Healthcare Representative,Married,80200,11,8,1,23.0,2,12,11,11,0 days 10:51:31.935222672,3,3,4.0,4.0,3.0
3433,50,No,Human Resources,2,1,3434,Male,1,Laboratory Technician,Married,36880,11,8,0,19.0,3,18,0,13,0 days 06:27:25.588983050,2,3,4.0,3.0,3.0
3434,36,Yes,Sales,2,1,3435,Male,4,Sales Executive,Single,54820,18,8,0,18.0,3,17,15,14,0 days 07:46:06.840816326,3,3,3.0,1.0,3.0
3435,39,No,Sales,11,1,3436,Male,1,Sales Executive,Single,160150,11,8,0,21.0,3,21,2,8,0 days 10:45:27.528688524,4,3,4.0,1.0,3.0
3436,33,No,Sales,9,1,3437,Male,5,Sales Representative,Single,12000,11,8,1,3.0,3,2,2,2,0 days 07:32:55.245833333,3,3,2.0,4.0,2.0
3437,45,No,Research & Development,7,1,3438,Male,1,Human Resources,Married,56610,12,8,0,26.0,2,9,1,1,0 days 07:21:19.672199170,2,3,4.0,4.0,4.0
3438,32,No,Research & Development,15,1,3439,Male,2,Manager,Single,69290,20,8,0,10.0,6,8,7,7,0 days 07:09:00.098765432,1,4,4.0,3.0,3.0
3439,34,No,Sales,6,1,3440,Male,2,Research Director,Divorced,96130,12,8,1,16.0,5,15,0,9,0 days 07:04:38.855319148,2,3,2.0,4.0,2.0
3440,59,No,Research & Development,5,1,3441,Male,2,Research Scientist,Married,56740,12,8,0,14.0,6,6,0,4,0 days 08:04:43.120171673,3,3,2.0,4.0,1.0
3441,45,No,Research & Development,16,1,3442,Male,2,Sales Executive,Single,54840,20,8,3,6.0,6,6,0,4,0 days 06:39:38.182203389,3,4,2.0,2.0,3.0
3442,53,No,Sales,8,1,3443,Male,2,Research Scientist,Married,120610,20,8,1,30.0,2,15,6,12,0 days 07:44:48.790123456,4,4,3.0,2.0,3.0
3443,36,Yes,Research & Development,7,1,3444,Female,1,Research Scientist,Divorced,56600,12,8,0,9.0,3,1,0,0,0 days 06:02:49.240343347,3,3,1.0,3.0,2.0
3444,26,Yes,Sales,2,1,3445,Male,2,Research Scientist,Married,48210,14,8,2,6.0,2,3,1,2,0 days 08:10:10.525000,3,3,1.0,1.0,3.0
3445,34,No,Research & Development,2,1,3446,Male,1,Sales Representative,Married,64100,13,8,1,1.0,5,1,0,0,0 days 09:10:31.644067796,2,3,3.0,3.0,3.0
3446,28,No,Research & Development,10,1,3447,Male,2,Sales Representative,Married,52100,15,8,0,1.0,1,1,0,0,0 days 07:45:15.887445887,4,3,4.0,2.0,3.0
3447,38,No,Sales,9,1,3448,Male,2,Research Scientist,Married,26950,14,8,1,8.0,4,2,2,2,0 days 07:33:37.781659388,1,3,3.0,3.0,3.0
3448,50,No,Research & Development,5,1,3449,Male,1,Sales Executive,Married,118780,13,8,1,29.0,2,8,7,7,0 days 09:32:37.795833333,3,3,2.0,3.0,2.0
3449,37,No,Research & Development,1,1,3450,Male,1,Laboratory Technician,Single,170680,23,8,0,8.0,6,4,0,1,0 days 07:15:14.551020408,3,4,4.0,2.0,2.0
3450,40,No,Human Resources,2,1,3451,Male,5,Sales Executive,Married,24550,15,8,1,8.0,2,7,7,5,0 days 06:03:56.495901639,3,3,3.0,1.0,2.0
3451,26,No,Research & Development,3,1,3452,Male,2,Laboratory Technician,Divorced,139640,11,8,2,5.0,1,5,1,3,0 days 07:40:47.519148936,2,3,1.0,3.0,3.0
3452,46,No,Research & Development,2,1,3453,Female,3,Research Scientist,Divorced,49410,13,8,2,23.0,2,2,2,2,0 days 07:21:17.390946502,2,3,4.0,4.0,3.0
3453,54,No,Research & Development,5,1,3454,Female,2,Manufacturing Director,Married,24780,11,8,0,13.0,0,9,7,0,0 days 07:34:28.526970954,3,3,3.0,3.0,3.0
3454,56,No,Research & Development,1,1,3455,Female,2,Manufacturing Director,Married,52280,11,8,0,18.0,4,5,0,3,0 days 06:53:28.540084388,3,3,1.0,3.0,3.0
3455,36,No,Research & Development,4,1,3456,Female,2,Human Resources,Single,44780,18,8,1,15.0,3,14,7,8,0 days 06:36:17.914163090,3,3,4.0,4.0,2.0
3456,55,No,Research & Development,2,1,3457,Female,2,Manager,Single,75470,16,8,0,31.0,2,9,6,2,0 days 06:04:33.983050847,2,3,3.0,1.0,4.0
3457,43,No,Sales,25,1,3458,Male,3,Research Scientist,Divorced,50550,22,8,0,18.0,2,1,0,0,0 days 07:51:27.604347826,2,4,3.0,4.0,3.0
3458,20,Yes,Sales,8,1,3459,Male,3,Sales Executive,Single,34640,20,8,0,2.0,3,2,0,2,0 days 09:02:38.703862660,2,4,4.0,4.0,3.0
3459,21,Yes,Research & Development,1,1,3460,Male,1,Manager,Single,57750,18,8,0,1.0,2,1,1,0,0 days 06:34:13.192468619,3,3,3.0,1.0,2.0
3460,46,No,Sales,12,1,3461,Female,3,Healthcare Representative,Divorced,89430,12,8,1,19.0,6,16,1,7,0 days 10:56:42.384297520,3,3,4.0,1.0,3.0
3461,51,Yes,Sales,23,1,3462,Female,2,Research Scientist,Married,192720,20,8,0,18.0,2,10,2,7,0 days 08:39:49.164502164,3,4,1.0,3.0,4.0
3462,28,Yes,Research & Development,19,1,3463,Female,4,Laboratory Technician,Single,52380,17,8,1,10.0,4,10,1,9,0 days 07:20:48.333333333,2,3,2.0,1.0,2.0
3463,26,No,Research & Development,5,1,3464,Female,2,Sales Executive,Married,46820,11,8,1,6.0,3,5,1,3,0 days 07:29:01.744588744,1,3,1.0,1.0,3.0
3464,30,No,Research & Development,8,1,3465,Female,1,Sales Executive,Married,183000,14,8,0,7.0,6,6,0,2,0 days 06:10:06.814049586,3,3,3.0,1.0,2.0
3465,41,No,Sales,1,1,3466,Female,1,Research Director,Married,52570,14,8,0,10.0,2,10,0,8,0 days 07:52:37.239669421,4,3,2.0,3.0,3.0
3466,38,No,Research & Development,5,1,3467,Male,1,Sales Executive,Married,63490,11,8,0,20.0,3,19,1,9,0 days 07:17:09.952173913,3,3,3.0,3.0,2.0
3467,40,No,Sales,1,1,3468,Male,1,Sales Executive,Married,48690,12,8,0,14.0,2,11,11,1,0 days 07:52:11.239669421,3,3,1.0,4.0,3.0
3468,27,No,Sales,11,1,3469,Female,2,Laboratory Technician,Married,99850,14,8,1,3.0,3,3,1,2,0 days 07:57:31.502109704,2,3,1.0,3.0,3.0
3469,55,No,Research & Development,23,1,3470,Male,3,Laboratory Technician,Married,36970,13,8,1,23.0,1,3,1,2,0 days 06:39:04.914529914,3,3,4.0,2.0,3.0
3470,28,No,Research & Development,1,1,3471,Male,2,Healthcare Representative,Single,74570,11,8,2,10.0,1,8,1,7,0 days 06:32:10.747899159,4,3,3.0,3.0,4.0
3471,44,Yes,Research & Development,18,1,3472,Female,2,Sales Executive,Married,21190,15,8,0,24.0,3,20,3,6,0 days 06:09:07.909836065,3,3,2.0,1.0,3.0
3472,33,No,Sales,23,1,3473,Female,4,Sales Executive,Divorced,39830,12,8,0,9.0,3,3,1,2,0 days 06:20:20.527196652,3,3,4.0,4.0,3.0
3473,35,Yes,Sales,7,1,3474,Male,3,Sales Representative,Single,61180,21,8,1,9.0,3,8,4,7,0 days 09:46:39.075000,2,4,4.0,1.0,3.0
3474,33,Yes,Research & Development,1,1,3475,Female,1,Sales Executive,Single,62140,19,8,2,14.0,3,13,3,8,0 days 07:44:35.041322314,3,3,1.0,3.0,3.0
3475,28,No,Human Resources,1,1,3476,Male,2,Research Scientist,Divorced,63470,15,8,1,4.0,2,4,2,2,0 days 06:41:59.302521008,3,3,1.0,3.0,2.0
3476,34,No,Sales,29,1,3477,Male,1,Research Scientist,Single,115100,14,8,1,7.0,5,6,0,4,0 days 06:38:37.956331877,3,3,1.0,4.0,2.0
3477,37,No,Research & Development,7,1,3478,Male,4,Sales Executive,Divorced,71430,21,8,0,8.0,6,1,0,0,0 days 10:34:40.210084033,2,4,4.0,4.0,3.0
3478,25,Yes,Human Resources,25,1,3479,Female,2,Research Scientist,Married,82680,12,8,0,7.0,3,7,5,6,0 days 10:53:44.318181818,2,3,4.0,4.0,4.0
3479,26,Yes,Sales,8,1,3480,Male,2,Sales Executive,Divorced,80950,15,8,0,1.0,3,1,0,0,0 days 07:47:45.286919831,4,3,1.0,3.0,2.0
3480,33,Yes,Research & Development,8,1,3481,Male,4,Manufacturing Director,Single,29040,13,8,0,5.0,2,2,2,2,0 days 10:09:31.141700404,3,3,1.0,2.0,3.0
3481,42,No,Research & Development,11,1,3482,Male,4,Research Scientist,Married,60320,14,8,0,23.0,2,22,13,7,0 days 06:47:22.872881355,2,3,4.0,1.0,3.0
3482,28,Yes,Research & Development,7,1,3483,Male,2,Manager,Divorced,29760,14,8,0,1.0,3,1,0,0,0 days 06:16:24.628205128,3,3,1.0,2.0,3.0
3483,50,Yes,Research & Development,1,1,3484,Male,2,Research Scientist,Single,159920,14,8,0,5.0,3,0,0,0,0 days 10:27:54.207627118,3,3,4.0,3.0,3.0
3484,33,No,Sales,9,1,3485,Female,2,Research Scientist,Married,46490,12,8,0,4.0,2,3,0,2,0 days 07:59:28.627049180,2,3,4.0,2.0,3.0
3485,34,No,Sales,1,1,3486,Female,2,Research Director,Married,26960,23,8,0,6.0,3,0,0,0,0 days 07:03:19.684647302,3,4,3.0,4.0,3.0
3486,48,No,Sales,2,1,3487,Male,2,Sales Executive,Single,23700,11,8,0,27.0,3,5,2,1,0 days 06:08:39.902127659,3,3,1.0,4.0,2.0
3487,45,No,Research & Development,1,1,3488,Female,2,Human Resources,Married,125040,12,8,1,15.0,2,15,4,12,0 days 05:58:59.226086956,3,3,2.0,3.0,3.0
3488,52,No,Sales,1,1,3489,Male,1,Sales Executive,Single,59740,18,8,1,18.0,6,8,4,0,0 days 07:57:32.852173913,3,3,2.0,2.0,3.0
3489,38,No,Research & Development,6,1,3490,Male,1,Research Scientist,Divorced,47360,11,8,1,9.0,3,8,2,7,0 days 10:38:45.621399176,2,3,3.0,3.0,3.0
3490,29,No,Research & Development,8,1,3491,Female,4,Research Scientist,Divorced,52960,14,8,0,11.0,3,7,1,7,0 days 06:18:22.488986784,4,3,3.0,4.0,3.0
3491,28,No,Human Resources,1,1,3492,Female,4,Laboratory Technician,Divorced,67810,15,8,1,10.0,2,9,1,7,0 days 06:52:26.631578947,3,3,4.0,2.0,2.0
3492,46,No,Research & Development,6,1,3493,Male,3,Sales Executive,Married,21740,11,8,1,23.0,3,12,4,9,0 days 06:21:45.627705627,3,3,1.0,3.0,3.0
3493,38,No,Research & Development,7,1,3494,Male,1,Sales Executive,Single,66530,20,8,1,10.0,2,1,0,0,0 days 07:22:27.506382978,3,4,4.0,2.0,3.0
3494,43,No,Research & Development,5,1,3495,Female,2,Laboratory Technician,Married,96990,19,8,1,18.0,3,8,0,1,0 days 07:03:11.504347826,3,3,3.0,1.0,3.0
3495,39,Yes,Sales,1,1,3496,Male,2,Healthcare Representative,Divorced,67550,14,8,1,21.0,2,18,11,5,0 days 07:08:57.508403361,3,3,1.0,4.0,3.0
3496,40,No,Research & Development,1,1,3497,Male,1,Healthcare Representative,Single,22130,17,8,0,21.0,4,20,4,9,0 days 05:59:52.588744588,3,3,3.0,3.0,4.0
3497,21,No,Research & Development,1,1,3498,Female,1,Research Scientist,Single,26100,11,8,1,2.0,3,2,2,2,0 days 10:25:35.709677419,2,3,4.0,2.0,4.0
3498,39,No,Research & Development,6,1,3499,Male,1,Laboratory Technician,Single,28510,15,8,0,9.0,2,5,0,3,0 days 06:09:54.730434782,3,3,3.0,2.0,2.0
3499,36,No,Research & Development,1,1,3500,Male,3,Sales Representative,Single,34520,13,8,3,18.0,4,11,0,9,0 days 07:10:00.554621848,4,3,1.0,4.0,3.0
3500,31,No,Research & Development,7,1,3501,Male,1,Sales Executive,Married,52580,14,8,3,3.0,5,2,2,2,0 days 06:33:59.156521739,3,3,3.0,4.0,3.0
3501,28,No,Sales,2,1,3502,Male,1,Sales Executive,Married,93550,11,8,0,6.0,4,5,0,4,0 days 07:27:43.025210084,3,3,1.0,2.0,1.0
3502,35,No,Research & Development,9,1,3503,Female,1,Manufacturing Director,Divorced,104960,13,8,1,5.0,2,5,0,2,0 days 06:35:20.153508771,3,3,4.0,4.0,3.0
3503,49,No,Sales,2,1,3504,Female,1,Sales Executive,Married,63800,23,8,1,22.0,1,9,2,3,0 days 07:11:38.276150627,2,4,4.0,2.0,3.0
3504,34,No,Sales,9,1,3505,Male,2,Sales Executive,Single,26570,13,8,1,5.0,3,3,0,2,0 days 07:56:55.173728813,2,3,4.0,3.0,2.0
3505,29,No,Research & Development,1,1,3506,Male,3,Research Scientist,Divorced,27160,18,8,0,8.0,2,7,1,1,0 days 07:03:41.188034188,1,3,4.0,2.0,2.0
3506,42,No,Sales,21,1,3507,Female,1,Healthcare Representative,Single,22010,12,8,1,16.0,3,1,0,0,0 days 07:10:21.504385964,4,3,2.0,4.0,3.0
3507,29,No,Sales,4,1,3508,Female,2,Healthcare Representative,Married,65400,22,8,0,10.0,2,10,1,2,0 days 10:51:20.934693877,1,4,2.0,4.0,2.0
3508,38,No,Research & Development,1,1,3509,Female,1,Human Resources,Married,38160,13,8,2,7.0,2,7,5,0,0 days 06:28:04.731914893,2,3,3.0,3.0,4.0
3509,28,No,Sales,6,1,3510,Male,1,Manager,Divorced,52530,15,8,0,3.0,2,3,0,2,0 days 10:37:54.258333333,3,3,3.0,3.0,3.0
3510,18,Yes,Research & Development,2,1,3511,Male,3,Laboratory Technician,Single,109650,18,8,0,0.0,5,0,0,0,0 days 06:58:54.797520661,4,3,3.0,3.0,3.0
3511,33,Yes,Research & Development,3,1,3512,Male,1,Sales Executive,Single,49360,14,8,0,6.0,2,5,0,3,0 days 08:56:52.268595041,2,3,1.0,1.0,3.0
3512,41,No,Research & Development,4,1,3513,Male,2,Research Scientist,Married,25430,12,8,0,6.0,3,1,0,0,0 days 08:03:50.995762711,3,3,2.0,4.0,3.0
3513,31,Yes,Sales,10,1,3514,Female,1,Research Director,Married,53040,17,8,0,2.0,3,2,2,2,0 days 07:05:49.814655172,4,3,3.0,3.0,2.0
3514,37,No,Research & Development,23,1,3515,Male,3,Manufacturing Director,Divorced,166590,16,8,1,9.0,2,6,1,3,0 days 07:56:21.965217391,3,3,3.0,4.0,3.0
3515,27,No,Research & Development,6,1,3516,Female,1,Healthcare Representative,Married,42600,11,8,2,4.0,2,4,2,2,0 days 07:19:57.870833333,3,3,4.0,3.0,3.0
3516,34,No,Sales,1,1,3517,Female,2,Laboratory Technician,Married,24760,19,8,0,6.0,2,6,1,3,0 days 07:03:21.307692307,3,3,2.0,3.0,2.0
3517,35,No,Research & Development,6,1,3518,Female,3,Laboratory Technician,Single,31020,13,8,1,6.0,3,5,1,4,0 days 06:45:59.712446351,2,3,3.0,3.0,1.0
3518,29,Yes,Research & Development,6,1,3519,Male,1,Sales Executive,Married,22440,12,8,3,11.0,5,11,3,10,0 days 06:44:35.740585774,1,3,4.0,1.0,1.0
3519,40,No,Research & Development,2,1,3520,Male,4,Human Resources,Single,75960,11,8,0,20.0,0,18,2,13,0 days 06:41:22.275423728,1,3,2.0,3.0,2.0
3520,42,Yes,Sales,2,1,3521,Male,1,Laboratory Technician,Single,22850,16,8,0,22.0,3,21,13,14,0 days 08:01:05.139130434,1,3,3.0,1.0,2.0
3521,42,No,Research & Development,1,1,3522,Male,4,Laboratory Technician,Single,30340,21,8,1,9.0,3,6,1,5,0 days 07:40:18.360869565,2,4,2.0,1.0,4.0
3522,35,No,Research & Development,5,1,3523,Male,1,Healthcare Representative,Married,57150,24,8,2,10.0,0,8,1,7,0 days 07:05:16.951754385,3,4,4.0,3.0,3.0
3523,24,No,Sales,7,1,3524,Female,1,Laboratory Technician,Single,25760,17,8,3,6.0,3,4,1,2,0 days 07:54:12.902127659,3,3,4.0,2.0,3.0
3524,28,Yes,Research & Development,15,1,3525,Male,2,Sales Executive,Married,41970,13,8,0,1.0,3,1,0,0,0 days 10:17:47.772357723,1,3,3.0,4.0,2.0
3525,26,No,Research & Development,1,1,3526,Male,2,Sales Representative,Married,143360,21,8,1,8.0,3,8,0,7,0 days 07:26:21.243589743,3,4,1.0,4.0,3.0
3526,30,No,Research & Development,7,1,3527,Female,1,Manufacturing Director,Married,34480,11,8,0,10.0,3,10,1,4,0 days 07:39:25.788135593,3,3,3.0,3.0,3.0
3527,40,No,Research & Development,26,1,3528,Male,2,Research Scientist,Married,194060,20,8,3,16.0,2,1,0,0,0 days 10:25:17.825910931,3,4,3.0,4.0,1.0
3528,35,No,Research & Development,18,1,3529,Female,2,Research Scientist,Divorced,65380,16,8,1,15.0,3,7,6,4,0 days 06:52:55.753191489,3,3,3.0,2.0,4.0
3529,34,No,Research & Development,6,1,3530,Male,1,Research Director,Single,43060,11,8,0,14.0,2,13,4,9,0 days 07:29:29.037656903,3,3,4.0,1.0,3.0
3530,35,No,Research & Development,3,1,3531,Female,2,Laboratory Technician,Married,22580,11,8,1,2.0,2,2,2,2,0 days 07:55:51.373443983,3,3,4.0,4.0,4.0
3531,43,Yes,Sales,5,1,3532,Female,3,Research Scientist,Single,45220,15,8,1,7.0,3,4,1,3,0 days 07:27:40.180257510,3,3,1.0,3.0,2.0
3532,32,No,Research & Development,11,1,3533,Female,2,Research Scientist,Divorced,44870,11,8,0,1.0,5,1,0,0,0 days 06:34:02.435684647,2,3,3.0,1.0,3.0
3533,56,No,Research & Development,3,1,3534,Male,2,Healthcare Representative,Divorced,44490,15,8,0,28.0,3,5,4,2,0 days 06:15:40.147058823,1,3,4.0,1.0,3.0
3534,29,No,Research & Development,26,1,3535,Male,1,Laboratory Technician,Married,22180,24,8,1,10.0,1,10,0,8,0 days 07:28:28.948051948,3,4,3.0,4.0,3.0
3535,19,No,Research & Development,23,1,3536,Male,2,Laboratory Technician,Single,191970,12,8,0,1.0,2,1,0,0,0 days 07:16:48.042918454,3,3,3.0,1.0,3.0
3536,45,No,Research & Development,22,1,3537,Female,2,Sales Representative,Married,132120,13,8,0,7.0,4,3,0,2,0 days 08:45:08.210970464,3,3,1.0,3.0,2.0
3537,37,No,Research & Development,14,1,3538,Male,3,Research Scientist,Married,65770,13,8,0,14.0,1,14,3,11,0 days 06:48:11.282608695,1,3,4.0,4.0,2.0
3538,20,No,Research & Development,6,1,3539,Male,5,Research Director,Single,83920,17,8,0,2.0,5,2,1,2,0 days 06:39:20.416309012,3,3,1.0,3.0,2.0
3539,44,Yes,Human Resources,6,1,3540,Male,3,Sales Executive,Single,45580,13,8,1,6.0,2,6,0,2,0 days 10:21:59.592741935,1,3,3.0,3.0,3.0
3540,53,No,Research & Development,6,1,3541,Male,1,Research Director,Divorced,40310,12,8,1,26.0,3,7,4,7,0 days 06:00:02.842975206,2,3,4.0,3.0,3.0
3541,29,No,Research & Development,23,1,3542,Male,1,Sales Executive,Married,79690,14,8,0,6.0,3,5,1,3,0 days 08:52:29.685950413,3,3,2.0,4.0,2.0
3542,22,Yes,Research & Development,22,1,3543,Male,1,Sales Representative,Married,26540,24,8,0,1.0,5,0,0,0,0 days 09:50:21.280487804,2,4,3.0,4.0,3.0
3543,46,No,Research & Development,2,1,3544,Male,2,Research Scientist,Married,165550,14,8,2,28.0,4,26,15,9,0 days 05:57:45.373390557,3,3,3.0,1.0,3.0
3544,44,No,Research & Development,20,1,3545,Male,1,Sales Representative,Single,45560,13,8,0,6.0,4,0,0,0,0 days 06:10:17.374468085,3,3,4.0,3.0,3.0
3545,33,No,Research & Development,28,1,3546,Female,1,Manager,Married,60910,15,8,0,5.0,6,5,1,4,0 days 07:46:04.384615384,1,3,2.0,3.0,3.0
3546,41,Yes,Research & Development,12,1,3547,Male,2,Sales Representative,Divorced,195660,16,8,0,5.0,2,1,0,0,0 days 07:09:14.824489795,4,3,1.0,1.0,1.0
3547,30,No,Sales,20,1,3548,Male,3,Sales Executive,Divorced,48100,18,8,0,8.0,3,4,0,3,0 days 07:28:47.602459016,2,3,3.0,1.0,3.0
3548,40,No,Sales,9,1,3549,Male,1,Manufacturing Director,Married,45230,16,8,1,5.0,5,0,0,0,0 days 06:46:50.673728813,4,3,2.0,2.0,3.0
3549,50,No,Research & Development,25,1,3550,Female,2,Healthcare Representative,Married,32020,24,8,1,32.0,2,2,2,2,0 days 07:08:31.395744680,3,4,4.0,1.0,3.0
3550,28,No,Research & Development,6,1,3551,Male,2,Research Scientist,Married,23510,16,8,0,6.0,4,6,3,3,0 days 07:07:15.427966101,3,3,4.0,1.0,3.0
3551,46,No,Research & Development,8,1,3552,Male,3,Manager,Married,17020,21,8,0,25.0,2,4,0,3,0 days 07:16:38.817427385,3,4,4.0,2.0,3.0
3552,35,No,Sales,4,1,3553,Male,1,Laboratory Technician,Married,180410,20,8,1,15.0,3,7,1,7,0 days 08:27:12.414634146,2,4,3.0,1.0,3.0
3553,24,Yes,Human Resources,28,1,3554,Male,3,Manufacturing Director,Married,28860,19,8,1,1.0,5,1,0,0,0 days 06:34:14.510548523,3,3,4.0,2.0,1.0
3554,33,No,Research & Development,9,1,3555,Female,1,Sales Executive,Married,20970,14,8,2,10.0,5,10,0,1,0 days 05:59:30.451754385,2,3,2.0,3.0,2.0
3555,36,No,Research & Development,9,1,3556,Male,2,Sales Executive,Divorced,119350,11,8,3,7.0,6,7,1,7,0 days 06:35:03.598326359,4,3,3.0,3.0,3.0
3556,30,No,Sales,29,1,3557,Male,1,Sales Executive,Divorced,25460,14,8,1,10.0,2,10,8,9,0 days 05:59:24.567796610,3,3,3.0,3.0,2.0
3557,44,No,Research & Development,3,1,3558,Male,2,Research Scientist,Single,25640,12,8,3,20.0,3,20,13,17,0 days 07:34:32.865853658,1,3,4.0,4.0,3.0
3558,20,No,Research & Development,18,1,3559,Male,1,Human Resources,Single,84120,13,8,0,2.0,2,2,2,2,0 days 06:16:25.021739130,2,3,3.0,4.0,3.0
3559,46,No,Sales,9,1,3560,Female,1,Sales Executive,Divorced,141180,22,8,0,12.0,3,6,1,4,0 days 06:11:55.806722689,3,4,4.0,4.0,2.0
3560,42,No,Research & Development,5,1,3561,Male,5,Sales Executive,Married,170460,11,8,0,10.0,3,4,0,3,0 days 07:27:21.489795918,2,3,4.0,1.0,4.0
3561,60,No,Sales,2,1,3562,Male,2,Sales Executive,Divorced,25640,14,8,1,12.0,3,11,1,9,0 days 08:34:01.768292682,3,3,2.0,4.0,3.0
3562,32,No,Sales,10,1,3563,Female,1,Sales Executive,Married,102660,11,8,0,2.0,3,2,2,2,0 days 07:15:36.163934426,3,3,3.0,2.0,3.0
3563,32,No,Research & Development,9,1,3564,Female,2,Research Scientist,Single,50700,12,8,1,10.0,6,8,0,7,0 days 08:22:20.087336244,3,3,4.0,3.0,3.0
3564,36,No,Sales,3,1,3565,Male,4,Healthcare Representative,Divorced,178610,18,8,0,17.0,2,7,7,7,0 days 07:57:23.237500,2,3,3.0,1.0,3.0
3565,33,No,Sales,26,1,3566,Male,1,Research Scientist,Married,42300,12,8,0,15.0,0,14,4,10,0 days 06:05:56.772925764,3,3,1.0,4.0,3.0
3566,40,No,Research & Development,1,1,3567,Female,2,Research Scientist,Divorced,37800,12,8,0,7.0,2,5,1,3,0 days 07:17:26.294372294,1,3,2.0,2.0,4.0
3567,25,No,Research & Development,6,1,3568,Female,1,Laboratory Technician,Single,27680,22,8,1,5.0,0,4,1,1,0 days 07:58:56.704918032,3,4,3.0,4.0,3.0
3568,30,No,Sales,9,1,3569,Female,1,Research Scientist,Married,90710,19,8,1,12.0,2,11,5,7,0 days 09:08:51.983050847,2,3,4.0,2.0,3.0
3569,42,No,Human Resources,8,1,3570,Male,1,Sales Executive,Married,106480,13,8,1,20.0,1,1,0,0,0 days 09:25:12.841666666,3,3,1.0,1.0,3.0
3570,35,No,Research & Development,1,1,3571,Male,2,Sales Executive,Married,136100,22,8,2,16.0,4,13,4,12,0 days 09:46:15.570247933,2,4,3.0,4.0,2.0
3571,27,No,Research & Development,7,1,3572,Male,3,Manufacturing Director,Married,34080,24,8,0,9.0,2,9,6,8,0 days 09:07:22.772151898,3,4,1.0,1.0,2.0
3572,54,No,Research & Development,9,1,3573,Male,2,Sales Representative,Divorced,29830,14,8,1,33.0,2,5,1,4,0 days 06:15:19.094650205,2,3,4.0,3.0,1.0
3573,44,No,Human Resources,4,1,3574,Male,5,Laboratory Technician,Married,76320,21,8,0,10.0,3,10,7,7,0 days 05:59:15.504098360,3,4,1.0,4.0,3.0
3574,19,Yes,Sales,2,1,3575,Male,3,Healthcare Representative,Single,98240,18,8,0,1.0,2,1,0,0,0 days 08:22:30.790794979,3,3,1.0,2.0,4.0
3575,29,No,Research & Development,19,1,3576,Male,1,Manufacturing Director,Divorced,99500,20,8,0,3.0,3,3,1,2,0 days 07:20:58.484978540,3,4,1.0,4.0,3.0
3576,54,No,Research & Development,9,1,3577,Male,2,Sales Executive,Married,20930,19,8,0,36.0,2,10,0,9,0 days 07:39:53.323770491,3,3,4.0,4.0,3.0
3577,31,No,Research & Development,21,1,3578,Male,2,Laboratory Technician,Married,99800,12,8,0,6.0,1,6,0,1,0 days 08:34:50.142857142,3,3,3.0,1.0,2.0
3578,31,No,Sales,24,1,3579,Female,1,Sales Executive,Single,38940,12,8,0,10.0,3,10,1,8,0 days 07:16:27.132158590,4,3,3.0,1.0,3.0
3579,59,No,Research & Development,3,1,3580,Male,1,Research Scientist,Single,40510,16,8,3,13.0,3,6,0,5,0 days 07:20:37.656521739,3,3,3.0,4.0,3.0
3580,43,No,Research & Development,11,1,3581,Male,3,Laboratory Technician,Married,168350,17,8,1,25.0,3,8,0,7,0 days 06:32:22.094827586,3,3,3.0,4.0,3.0
3581,49,No,Sales,14,1,3582,Male,2,Research Scientist,Married,62300,14,8,0,23.0,2,1,0,0,0 days 06:39:16.956709956,2,3,1.0,3.0,4.0
3582,36,No,Sales,5,1,3583,Female,1,Laboratory Technician,Married,47170,19,8,1,12.0,3,11,0,7,0 days 06:01:52.930434782,3,3,3.0,2.0,2.0
3583,48,No,Research & Development,1,1,3584,Female,2,Laboratory Technician,Single,132370,13,8,1,7.0,2,1,0,0,0 days 06:03:28.633620689,4,3,4.0,2.0,2.0
3584,27,No,Research & Development,6,1,3585,Male,2,Laboratory Technician,Divorced,37550,19,8,0,5.0,2,5,0,3,0 days 07:57:15.225000,3,3,1.0,3.0,3.0
3585,29,No,Sales,17,1,3586,Male,1,Laboratory Technician,Divorced,65820,19,8,1,6.0,3,6,1,0,0 days 08:43:47.629787234,3,3,3.0,4.0,3.0
3586,48,No,Sales,1,1,3587,Male,2,Manufacturing Director,Single,74060,14,8,2,25.0,2,1,0,0,0 days 06:08:45.114754098,3,3,4.0,4.0,4.0
3587,29,No,Research & Development,3,1,3588,Female,2,Healthcare Representative,Divorced,48050,16,8,1,9.0,2,7,1,7,0 days 06:50:32.666666666,3,3,4.0,4.0,2.0
3588,34,No,Sales,9,1,3589,Female,2,Laboratory Technician,Married,27410,15,8,1,2.0,3,1,0,0,0 days 05:58:35.226890756,3,3,3.0,3.0,2.0
